ColumnName,Tables,DataType,DataLength,Key
OriScore,dbo.CheckEdits,int, , 
OriValue,dbo.CheckEdits,varchar,100, 
OSVersion,dbo.PosTerminal,varchar,100, 
Other,dbo.AgentAppW9Information,bit, , 
OtherChargesMemoNote,dbo.AgentOtherCharge,nvarchar,-1, 
OtherDescription,dbo.AgentAppW9Information,nvarchar,-1, 
OWBRuleType,"dbo.PreTransfer,dbo.PreTransferClosed",int, , 
Owner_1_City,dbo.WellsFargoReportDetailExcel,varchar,-1, 
Owner_1_Country,dbo.WellsFargoReportDetailExcel,varchar,-1, 
Owner_1_Date_of_Birth,dbo.WellsFargoReportDetailExcel,varchar,-1, 
Owner_1_First_Name,dbo.WellsFargoReportDetailExcel,varchar,-1, 
Owner_1_Last_Name,dbo.WellsFargoReportDetailExcel,varchar,-1, 
Owner_1_SSNTIN,dbo.WellsFargoReportDetailExcel,varchar,-1, 
Owner_1_State,dbo.WellsFargoReportDetailExcel,varchar,-1, 
Owner_1_Street_Address,dbo.WellsFargoReportDetailExcel,varchar,-1, 
Owner_1_Zip_Code,dbo.WellsFargoReportDetailExcel,varchar,-1, 
OwnerAddress,dbo.XAgentFolios,nvarchar,-1, 
OwnerBornCountry,dbo.XAgentFolios,nvarchar,-1, 
OwnerBornDate,dbo.XAgentFolios,date, , 
OwnerCel,dbo.XAgentFolios,nvarchar,-1, 
OwnerCity,dbo.XAgentFolios,nvarchar,-1, 
OwnerEmail,dbo.XAgentFolios,nvarchar,-1, 
OwnerIdExpirationDate,dbo.XAgentFolios,date, , 
OwnerIdNumber,dbo.XAgentFolios,nvarchar,-1, 
OwnerIdType,dbo.XAgentFolios,nvarchar,-1, 
OwnerLastName,dbo.XAgentFolios,nvarchar,-1, 
OwnerName,dbo.XAgentFolios,nvarchar,-1, 
OwnerPhone,dbo.XAgentFolios,nvarchar,-1, 
OwnerSecondLastName,dbo.XAgentFolios,nvarchar,-1, 
OwnerSSN,dbo.XAgentFolios,nvarchar,-1, 
OwnerState,dbo.XAgentFolios,nvarchar,-1, 
OwnerZipcode,dbo.XAgentFolios,nvarchar,-1, 
PaisEmisionID,dbo.OwnerREsp05Agsoto2021,int, , 
Parameters,"Corp.AgentAuditDocumentsLog,dbo.QueueFaxes,FAX.ErrorLogForStoreProcedures",varchar,-1, 
Parameters,"Corp.AgentAuditDocumentsLog,dbo.QueueFaxes,FAX.ErrorLogForStoreProcedures",xml,-1, 
ParameterValue,dbo.AMLP_SuspiciousAgentDetail,int, , 
ParentName,"dbo.Option,dbo.OptionTemp",nvarchar,100, 
ParentNameES,"dbo.Option,dbo.OptionTemp",nvarchar,-1, 
ParentOrder,"dbo.Option,dbo.OptionTemp",int, , 
PartnerConfirmationNumber,MoneyGram.Transaction,varchar,20, 
PartnerName,MoneyGram.Transaction,varchar,200, 
Password,"dbo.GatewayUser,dbo.ProviderCredential,BIWS.EmailConfigBI,Services.EmailConfig",nvarchar,-1, 
Password,"dbo.GatewayUser,dbo.ProviderCredential,BIWS.EmailConfigBI,Services.EmailConfig",varchar,50, 
Path,"dbo.CheckImagePending,FAX.InterFaxNotConfirmed",nvarchar,200, 
Pattern,"dbo.RegularExpressionRule,BillPayment.RegularExpressionRule",varchar,500, 
PAY_AGENT_ADDRESS,dbo.PagosInt,nvarchar,255, 
PAY_AGENT_BRANCH_DS,dbo.PagosInt,nvarchar,255, 
PAY_AGENT_BRANCH_SD,dbo.PagosInt,nvarchar,255, 
PAY_AGENT_CD,dbo.PagosInt,nvarchar,255, 
PAY_AGENT_CITY,dbo.PagosInt,nvarchar,255, 
PAY_AGENT_COUNTRY_CD,dbo.PagosInt,nvarchar,255, 
PAY_AGENT_PHONE,dbo.PagosInt,float, , 
PAY_AGENT_REGION_SD,dbo.PagosInt,nvarchar,255, 
PAY_AGENT_SCHEDULE,dbo.PagosInt,nvarchar,255, 
PAY_AGENT_SCHEDULE1,dbo.PagosInt,nvarchar,255, 
PAY_AGENT_SD,dbo.PagosInt,nvarchar,255, 
PAY_AGENT_STATE_CD,dbo.PagosInt,nvarchar,255, 
PAY_AGENT_ZIPCODE,dbo.PagosInt,float, , 
PayBranchName,dbo.reporteautidoria2015,nvarchar,-1, 
PayCityName1,dbo.reporteautidoria2015,nvarchar,-1, 
PayDate,"dbo.reporteautidoria2015,dbo.CalendarCollect",datetime, , 
Payee,MoneyOrder.SaleRecord,varchar,600, 
payer_acceptable_characters,"dbo.TNC_CLAIM_CODE_PAYERS_CITI,dbo.TNC_CLAIM_CODE_PAYERS_BK191113,dbo.ClaimCodePayers,dbo.TNC_CLAIM_CODE_PAYERS,dbo.TNC_CLAIM",nvarchar,50, 
payer_current_number,"dbo.TNC_CLAIM_CODE_PAYERS_CITI,dbo.TNC_CLAIM_CODE_PAYERS_BK191113,dbo.ClaimCodePayers,dbo.TNC_CLAIM_CODE_PAYERS,dbo.TNC_CLAIM",bigint, , 
payer_filler,"dbo.TNC_CLAIM_CODE_PAYERS_CITI,dbo.TNC_CLAIM_CODE_PAYERS_BK191113,dbo.ClaimCodePayers,dbo.TNC_CLAIM_CODE_PAYERS,dbo.TNC_CLAIM",char,1, 
payer_fixed_length,"dbo.TNC_CLAIM_CODE_PAYERS_CITI,dbo.TNC_CLAIM_CODE_PAYERS_BK191113,dbo.ClaimCodePayers,dbo.TNC_CLAIM_CODE_PAYERS,dbo.TNC_CLAIM",bit, , 
payer_fixed_range,"dbo.TNC_CLAIM_CODE_PAYERS_CITI,dbo.TNC_CLAIM_CODE_PAYERS_BK191113,dbo.ClaimCodePayers,dbo.TNC_CLAIM_CODE_PAYERS,dbo.TNC_CLAIM",bit, , 
payer_include_prefix,"dbo.TNC_CLAIM_CODE_PAYERS_CITI,dbo.TNC_CLAIM_CODE_PAYERS_BK191113,dbo.ClaimCodePayers,dbo.TNC_CLAIM_CODE_PAYERS,dbo.TNC_CLAIM",bit, , 
payer_length_no,"dbo.TNC_CLAIM_CODE_PAYERS_CITI,dbo.TNC_CLAIM_CODE_PAYERS_BK191113,dbo.ClaimCodePayers,dbo.TNC_CLAIM_CODE_PAYERS,dbo.TNC_CLAIM",tinyint, , 
payer_max_range,"dbo.TNC_CLAIM_CODE_PAYERS_CITI,dbo.TNC_CLAIM_CODE_PAYERS_BK191113,dbo.ClaimCodePayers,dbo.TNC_CLAIM_CODE_PAYERS,dbo.TNC_CLAIM",bigint, , 
payer_min_range,"dbo.TNC_CLAIM_CODE_PAYERS_CITI,dbo.TNC_CLAIM_CODE_PAYERS_BK191113,dbo.ClaimCodePayers,dbo.TNC_CLAIM_CODE_PAYERS,dbo.TNC_CLAIM",bigint, , 
payer_name,"dbo.TNC_CLAIM_CODE_PAYERS_CITI,dbo.TNC_CLAIM_CODE_PAYERS_BK191113,dbo.ClaimCodePayers,dbo.TNC_CLAIM_CODE_PAYERS,dbo.TNC_CLAIM",nvarchar,50,PK
payer_prefix,"dbo.TNC_CLAIM_CODE_PAYERS_CITI,dbo.TNC_CLAIM_CODE_PAYERS_BK191113,dbo.ClaimCodePayers,dbo.TNC_CLAIM_CODE_PAYERS,dbo.TNC_CLAIM",nvarchar,50, 
payer_random_characters,"dbo.TNC_CLAIM_CODE_PAYERS_CITI,dbo.TNC_CLAIM_CODE_PAYERS_BK191113,dbo.ClaimCodePayers,dbo.TNC_CLAIM_CODE_PAYERS,dbo.TNC_CLAIM",int, , 
PayerCode,dbo.Payer,nvarchar,-1, 
PayerCommission,dbo.ProfitData,money, , 
PayerCommissionCancel,dbo.ProfitData,money, , 
PayerCommissionRej,dbo.ProfitData,money, , 
PayerLogo,dbo.Payer,nvarchar,-1, 
PayerName,"dbo.CibancoSPEI,dbo.Payer,dbo.AtlasTransaction,dbo.reporteautidoria2015,dbo.payercomm,dbo.ReportPendingTransferAccepted,dbo.ReportPendingTransfer,dbo.TransferClosed",nvarchar,255, 
payername,"dbo.CibancoSPEI,dbo.Payer,dbo.AtlasTransaction,dbo.reporteautidoria2015,dbo.payercomm,dbo.ReportPendingTransferAccepted,dbo.ReportPendingTransfer,dbo.TransferClosed",varchar,37, 
Payment_Total_Chain_Currency,"BillPayment.TransferR,Regalii.TransferR",money, , 
Payment_Total_Usd,"BillPayment.TransferR,Regalii.TransferR",money, , 
Payment_Transaction_Fee,"BillPayment.TransferR,Regalii.TransferR",money, , 
PaymentDate,dbo.BillPaymentTransactions,datetime, , 
PaymentMethod,dbo.PaymentMethod,nvarchar,100, 
PaymentName,"dbo.AgentPaymentSchema,dbo.PaymentType,dbo.AtlasTransaction",nvarchar,-1, 
PaymentTypeName,dbo.TransferClosed,nvarchar,-1, 
PaymentTypes,"Elastic.AgentLocationSearch_BK191001,dbo.BK_ElasticAgentLocationSearch_1242,Elastic.AgentLocationSearch,Elastic.AgentLocationSearch_EMPLEADOSMEX,Elastic.AgentLocationSearch_NewIX,Elastic.AgentLocationSearch_BK191216,Elastic.AgentLocationSearch_BK200114",varchar,200, 
PayoutCurrency,MoneyGram.Transaction,varchar,10, 
PayStateName1,dbo.reporteautidoria2015,nvarchar,-1, 
PcIdentifier,dbo.UserPcAccess,nvarchar,-1, 
Percent,Soporte.OFACSample,float, , 
Percentage,"dbo.CollectionNotificationDeposit,dbo.TestOfacLog,dbo.CollectPlanForExcel",int, , 
Percentage,"dbo.CollectionNotificationDeposit,dbo.TestOfacLog,dbo.CollectPlanForExcel",money, , 
PercentageFee,dbo.FeesAgentApplication,int, , 
PercentDoubleVerification,"dbo.CheckOFACInfo,dbo.TransferOFACInfo",float, , 
PercentOfacMatchBit,"dbo.CheckOFACInfo,dbo.TransferOFACInfo",float, , 
PermisoInterfax,FAX.FolderPermissions,bit, , 
Phone,"dbo.Seller,dbo.Owner-old,dbo.Ownerofac,moneyalert.PhoneType,dbo.AgentZeusView,dbo.Branch,dbo.OwnerREsp05Agsoto2021,dbo.Corporate,lunex.TransferLN,dbo.Owner",nvarchar,1000, 
Phone,"dbo.Seller,dbo.Owner-old,dbo.Ownerofac,moneyalert.PhoneType,dbo.AgentZeusView,dbo.Branch,dbo.OwnerREsp05Agsoto2021,dbo.Corporate,lunex.TransferLN,dbo.Owner",varchar,50, 
PhoneCode,Regalii.CountryMap,varchar,50, 
PhoneCountryCode,"DTOne.Country,TransFerTo.Country",nvarchar,-1, 
PhoneLenght,Regalii.CountryMap,varchar,500, 
PhoneLength,dbo.DialingCodePhoneNumber,int, , 
PhoneNumber,"dbo.TransferClosedOnWhoseBehalf,Elastic.Customers,dbo.IssuerChecks,moneyalert.BeneficiaryMobile,dbo.BeneficiaryMirror,moneyalert.CustomerMobile,dbo.CellPhoneVerification,dbo.CustomerSearch,dbo.AtlasCustomer,dbo.Customer,dbo.PhoneValidation,dbo.Beneficiary,WellsFargo.TransferWFEcheck,Soporte.Customer180427,WellsFargo.AgentAccount,dbo.CellularRtrPurchaseTransactions,dbo.AgentPhoneNumber,dbo.OnWhoseBehalf,dbo.AgentApplicationPhoneNumber,dbo.CustomerMirror",nvarchar,30, 
PhoneNumber,"dbo.TransferClosedOnWhoseBehalf,Elastic.Customers,dbo.IssuerChecks,moneyalert.BeneficiaryMobile,dbo.BeneficiaryMirror,moneyalert.CustomerMobile,dbo.CellPhoneVerification,dbo.CustomerSearch,dbo.AtlasCustomer,dbo.Customer,dbo.PhoneValidation,dbo.Beneficiary,WellsFargo.TransferWFEcheck,Soporte.Customer180427,WellsFargo.AgentAccount,dbo.CellularRtrPurchaseTransactions,dbo.AgentPhoneNumber,dbo.OnWhoseBehalf,dbo.AgentApplicationPhoneNumber,dbo.CustomerMirror",varchar,20, 
PhoneNumber1,dbo.ProviderContact,nvarchar,-1, 
PhoneNumber2,dbo.ProviderContact,nvarchar,-1, 
PhoneToShow,Elastic.Customers,varchar,-1, 
Photo,"moneyalert.BeneficiaryMobile,moneyalert.CustomerMobile",nvarchar,-1, 
PhysicalIdCopy,"dbo.TransferClosedOnWhoseBehalf,dbo.Customer,Soporte.Customer180427,dbo.OnWhoseBehalf,dbo.CustomerMirror",int, , 
PIN,"MoneyOrder.AgentRegistration,WellsFargo.WFPIN,lunex.TransferLN",int, , 
Pin,"MoneyOrder.AgentRegistration,WellsFargo.WFPIN,lunex.TransferLN",nvarchar,2000, 
PIN,"MoneyOrder.AgentRegistration,WellsFargo.WFPIN,lunex.TransferLN",varchar,20, 
pinBased,TransFerTo.TransferTTo,bit, , 
pinCode,TransFerTo.TransferTTo,nvarchar,-1, 
pinIvr,TransFerTo.TransferTTo,nvarchar,-1, 
pinOption1,TransFerTo.TransferTTo,nvarchar,-1, 
pinOption2,TransFerTo.TransferTTo,nvarchar,-1, 
pinOption3,TransFerTo.TransferTTo,nvarchar,-1, 
pinSerial,TransFerTo.TransferTTo,nvarchar,-1, 
pinValidity,TransFerTo.TransferTTo,nvarchar,-1, 
pinValue,TransFerTo.TransferTTo,nvarchar,-1, 
PlaceHolder,dbo.AdditionalField,varchar,200, 
PlaceOfBirth,dbo.AgentApplicationsResp05Agosto2021,nvarchar,5, 
Port,"BIWS.EmailConfigBI,dbo.AgentPosTerminal,Services.EmailConfig",int, , 
Port,"BIWS.EmailConfigBI,dbo.AgentPosTerminal,Services.EmailConfig",varchar,100, 
Pos_Number,"BillPayment.TransferR,Regalii.TransferR",nvarchar,3000, 
PosActionType,dbo.PosActionType,nvarchar,100, 
PosStatus,dbo.PosStatus,nvarchar,100, 
Posting,"BillPayment.BillersTempOct,BillPayment.BillersbACKUP202010,BillPayment.Billers,BillPayment.BillersTempFidelity",varchar,-1, 
PostingAggregator,"BillPayment.Posting,BillPayment.BillersTempOct,BillPayment.BillersbACKUP202010,BillPayment.Billers,BillPayment.BillersTempFidelity",varchar,-1, 
PostingMaxi,BillPayment.Posting,varchar,-1, 
PostingMessage,dbo.BillPaymentTransactions,nvarchar,-1, 
PostingTimeCutoff,"Softgate.TBillers,Softgate.Billers",varchar,-1, 
PostingTimeDesc,"Softgate.TBillers,Softgate.Billers",varchar,-1, 
PostingTimeMessage,dbo.SoftgateBillPaymentTransactions,nvarchar,-1, 
Prefijo,dbo.BtsFolios,bigint, , 
Prefix,"dbo.ClaimCodeProfile,dbo.DialingCodePhoneNumber",nvarchar,50, 
PrefixPhone,dbo.AtlasCustomer,nvarchar,20, 
PreFolio,dbo.AgentFolioPreFolio,int, , 
PresentmentFlag,"Softgate.TBillers,Softgate.Billers,dbo.SoftgateBillPaymentTransactions",bit, , 
PresentmentFlag,"Softgate.TBillers,Softgate.Billers,dbo.SoftgateBillPaymentTransactions",char,1, 
PreviousEndDateTempSpread,dbo.AgentSchemaDetailTempSpreadLog,datetime, , 
PreviousSpreadValue,dbo.AgentSchemaDetailSpreadLog,money, , 
PreviousTempSpread,dbo.AgentSchemaDetailTempSpreadLog,money, , 
Price,"dbo.CellularProducts,dbo.CellularPurchaseTransactions",decimal, , 
Price,"dbo.CellularProducts,dbo.CellularPurchaseTransactions",money, , 
principal_id,dbo.sysdiagrams,int, , 
Priority,"dbo.FD_Enviroment,Soporte.InfoLogForListener,dbo.LogForListenerWinService,dbo.LogForListener,dbo.QueueFaxes,dbo.errorOfacLFL",int, , 
PriorityLevel,Infinite.Priority,int, , 
PriorityVerification,dbo.Status,int, , 
PrivateKey,MoneyOrder.AgentRegistration,varchar,3000, 
process,"dbo.LogForImages,dbo.OfacLog",nvarchar,-1, 
Process,"dbo.LogForImages,dbo.OfacLog",varchar,50, 
Processed,"dbo.BankDepositFile,dbo.Soporte_OfacTest",bit, , 
processId,"dbo.LogBillPayment,Services.LogServices",varchar,-1, 
ProcessingDate,dbo.CheckImagePending,datetime, , 
processName,"dbo.LogBillPayment,Services.LogServices",varchar,-1, 
Product,"TransFerTo.TransferTTo,DTOne.Product,dbo.Xcvtoprod,lunex.Product,TransFerTo.Product,TransFerTo.ProductConfig",money, , 
Product,"TransFerTo.TransferTTo,DTOne.Product,dbo.Xcvtoprod,lunex.Product,TransFerTo.Product,TransFerTo.ProductConfig",nvarchar,255, 
ProductData,Operation.ProductTransfer,xml,-1, 
ProfileKey,"dbo.ClaimCodeProfile,dbo.ClaimCodeProfileForApi",nvarchar,50,PK
program,"dbo.OFAC_SDN_BK_20210213,dbo.OFAC_SDN,dbo.OFAC_SDN2,dbo.OFAC_SDN_BAK_2021_01_06,dbo.OFAC_SDN_2021_01_25",nvarchar,200, 
ProgramType,"MoneyGram.Rewards,MoneyGram.RewardsRegistration",varchar,200, 
PromoCode,dbo.PureMinutesTransaction,nvarchar,-1, 
PromocodeResponse,dbo.PureMinutesTransaction,nvarchar,-1, 
PromotionName,dbo.AgentPromotion,nvarchar,-1, 
Provider,"Operation.Carrier,dbo.ProductsLog,dbo.CC_AccVerifByAg",int, , 
Provider,"Operation.Carrier,dbo.ProductsLog,dbo.CC_AccVerifByAg",varchar,50, 
ProviderDate,"BillPayment.TransferR,Regalii.TransferR",datetime, , 
ProviderFee,dbo.AgentBalanceDetail,money, , 
ProviderId,"BillPayment.StatusProvider,BillPayment.TransferR,Regalii.TransferR,dbo.ServicesAndProviders",bigint, , 
ProviderId,"BillPayment.StatusProvider,BillPayment.TransferR,Regalii.TransferR,dbo.ServicesAndProviders",int, , 
ProviderName,"msg.MessageProviders,dbo.ServicesAndProviders,dbo.Providers",nvarchar,-1, 
ProviderName,"msg.MessageProviders,dbo.ServicesAndProviders,dbo.Providers",varchar,255, 
ProviderStatus,Infinite.TextMessageInfinite,int, ,FK
Proyect,"dbo.LogForImages,Soporte.InfoLogForListener,dbo.LogForListenerWinService,dbo.LogForListener,dbo.errorOfacLFL",varchar,150, 
PublicKey,MoneyOrder.AgentRegistration,varchar,3000, 
Purchaser,MoneyOrder.SaleRecord,varchar,600, 
PureMinutesTopUpTransID,dbo.PureMinutesTopUpTransaction,nvarchar,-1, 
PureMinutesTransID,dbo.PureMinutesTransaction,nvarchar,-1, 
PureMinutesUserID,dbo.PureMinutesTransaction,nvarchar,-1, 
Purpose,"dbo.TransferClosedOnWhoseBehalf,dbo.Transfer,dbo.PreTransfer,dbo.OnWhoseBehalf,dbo.TransferClosed,dbo.PreTransferClosed",nvarchar,200, 
Purpose_of_Sub_Account,dbo.WellsFargoReportDetailExcel,varchar,-1, 
Qualification,Soporte.OFACSample,float, , 
QuickbookName,dbo.Quickbook,nvarchar,100, 
R1Discount,lunex.TransferLN,money, , 
R2Discount,lunex.TransferLN,money, , 
RandomCharacters,dbo.ClaimCodeProfile,int, , 
RangeFolio,dbo.ClaimCodeNotificationRules,int, , 
RawMessage,msg.Messages,nvarchar,-1, 
ReadByIdUser,dbo.AgentNews,int, ,FK
ReadedByUser,dbo.Notifications,bit, , 
ReadyForCommit,MoneyGram.Transaction,bit, , 
ReadyToDelete,"Soporte.CitiesToDelete,Soporte.StateToDelete",int, , 
Realm,lunex.ServiceCredential,nvarchar,500, 
Reason,"dbo.ReasonNotCustomerCellphone,dbo.ReasonForCancel,dbo.PreTransferTrackingLog",nvarchar,250, 
Reason,"dbo.ReasonNotCustomerCellphone,dbo.ReasonForCancel,dbo.PreTransferTrackingLog",varchar,-1, 
ReasonCode,"dbo.PureMinutesTopUpTransaction,WellsFargo.TransferWFEcheck,WellsFargo.TransferWFEcheckLogs",nvarchar,-1, 
ReasonEn,"dbo.ReasonNotCustomerCellphone,dbo.ReasonForCancel",nvarchar,250, 
ReceiptAmount,dbo.BillPaymentTransactions,decimal, , 
ReceiptMessage,dbo.BillPaymentTransactions,nvarchar,-1, 
ReceiveAccountNumber,dbo.PureMinutesTransaction,nvarchar,100, 
ReceiveActive,MoneyGram.Country,bit, , 
ReceiveAgentAbbreviation,MoneyGram.CountryCurrency,varchar,10, 
ReceiveAgentAddress,MoneyGram.Transaction,varchar,400, 
ReceiveAgentID,MoneyGram.CountryCurrency,varchar,10, 
ReceiveAgentName,MoneyGram.Transaction,varchar,50, 
ReceiveAmount,"dbo.PureMinutesTransaction,MoneyGram.Transaction",money, , 
ReceiveCapability,MoneyGram.Agent,bit, , 
ReceiveCountry,MoneyGram.EnumeratorCatalogGFFPConfigs,varchar,100, 
ReceiveCurrency,"MoneyGram.EnumeratorCatalogGFFPConfigs,MoneyGram.CountryCurrency,MoneyGram.Transaction",varchar,100, 
ReceivedCurrency,lunex.TransferLN,nvarchar,1000, 
ReceivedValue,lunex.TransferLN,money, , 
ReceiveFeeDisclosureText,MoneyGram.Transaction,bit, , 
ReceiveFeesAreEstimated,MoneyGram.Transaction,bit, , 
ReceiverAmount,"dbo.PureMinutesTopUpTransaction,dbo.BillerPureMinutesTopUp",nvarchar,-1, 
ReceiverCurrency,"dbo.PureMinutesTopUpTransaction,dbo.BillerPureMinutesTopUp",nvarchar,-1, 
ReceiveSms,"dbo.Customer,Soporte.Customer180427,dbo.CustomerMirror",bit, , 
ReceiveTaxDisclosureText,MoneyGram.Transaction,bit, , 
ReceiveTaxesAreEstimated,MoneyGram.Transaction,bit, , 
RechargeAmount,"dbo.PureMinutesTopUpTransaction,dbo.BillerPureMinutesTopUp",nvarchar,-1, 
RechargeCurrency,"dbo.PureMinutesTopUpTransaction,dbo.BillerPureMinutesTopUp",nvarchar,-1, 
RecipientAddress,dbo.reporteautidoria2015,nvarchar,-1, 
ReconcilationID,WellsFargo.TransferWFEcheck,nvarchar,-1, 
RedemptionAmount,dbo.PosSettlementGiftTotal,varchar,200, 
RedemptionCount,dbo.PosSettlementGiftTotal,varchar,200, 
Reference,"dbo.BankDeposit,WellsFargo.TransferWFEcheck,dbo.Tickets,dbo.AgentBalance",nvarchar,-1, 
Reference,"dbo.BankDeposit,WellsFargo.TransferWFEcheck,dbo.Tickets,dbo.AgentBalance",varchar,200, 
ReferenceAmount,"dbo.ACHMovement,dbo.ACHMovement_BK20200116",money, , 
ReferenceExRate,"dbo.Transfer,dbo.PreTransfer,dbo.TransferClosed,dbo.PreTransferClosed",money, , 
ReferenceId,dbo.LogForJobProcess,bigint, , 
ReferenceNo,dbo.PosTransfer,nvarchar,100, 
ReferenceNumber,"dbo.BillPaymentTransactions,dbo.AgentDeposit,MoneyGram.Transaction",nvarchar,2000, 
ReferenceNumber,"dbo.BillPaymentTransactions,dbo.AgentDeposit,MoneyGram.Transaction",varchar,20, 
ReferenceTable,MoneyGram.EnumeratedType,varchar,200, 
RefExrate,"dbo.TransferExRates,dbo.RefExRate",money, , 
RefExRateByGroup,dbo.RefExRateByGroup,money, , 
RefundAmount,"dbo.PosSettlementTerminalTotal,dbo.PosSettlementGiftTotal",varchar,200, 
RefundCount,"dbo.PosSettlementTerminalTotal,dbo.PosSettlementGiftTotal",varchar,200, 
RegaliiCountryName,Regalii.CountryMap,varchar,50, 
REGION,dbo.BTSbranches,nvarchar,255, 
REGION DESCRIPTION,dbo.BTSbranches,nvarchar,255, 
RegistrationId,dbo.Seller,nvarchar,200, 
RejectedOrCancelled,dbo.StateFee,bit, , 
Relationship,"dbo.TransferClosedOnWhoseBehalf,BillPayment.BillersTempOct,dbo.Transfer,dbo.PreTransfer,dbo.OnWhoseBehalf,BillPayment.BillersbACKUP202010,dbo.TransferClosed,BillPayment.Billers,dbo.PreTransferClosed,BillPayment.BillersTempFidelity",nvarchar,200, 
Relationship,"dbo.TransferClosedOnWhoseBehalf,BillPayment.BillersTempOct,dbo.Transfer,dbo.PreTransfer,dbo.OnWhoseBehalf,BillPayment.BillersbACKUP202010,dbo.TransferClosed,BillPayment.Billers,dbo.PreTransferClosed,BillPayment.BillersTempFidelity",varchar,-1, 
RelativePath,dbo.DocumentTypes,nvarchar,-1, 
Release,dbo.FrameworkVersion,varchar,50, 
ReloadAmount,dbo.PosSettlementGiftTotal,varchar,200, 
ReloadCount,dbo.PosSettlementGiftTotal,varchar,200, 
Remarks,"dbo.OFAC_SDN_BK_20210213,Corp.OfacValidationDetailMatch,Corp.OfacValidationDetailMatchAka,dbo.OFAC_SDN,dbo.OFAC_SDN2,dbo.OFAC_SDN_BAK_2021_01_06,dbo.OFAC_SDN_2021_01_25",nvarchar,4000, 
Remitter,MoneyOrder.SaleRecord,varchar,600, 
RemitterMatch,MoneyOrder.SaleRecordOFACLog,xml,-1, 
RemitterScore,MoneyOrder.SaleRecordOFACLog,tinyint, , 
ReplyTo,dbo.MailQueue,varchar,255, 
ReportDateGenerated,dbo.AgentsReportWellsFargo,datetime, , 
ReportGUID,Corp.MultiIRDPrintReport,varchar,50, 
ReportName,dbo.QueueFaxes,varchar,50, 
ReportText,Corp.MultiIRDPrintReport,varchar,-1, 
Requeriment,dbo.DeployAgent,varchar,-1, 
Request,"BillPayment.LogBillPaymentResponse,TransFerTo.LogTransferTo,dbo.PureMinutesTransaction,dbo.PureMinutesResponseLog,dbo.UnitellerRequestLog,dbo.PureMinutesTopUpTransaction,dbo.PureMinutesTopUpResponseLog,dbo.CellularPurchaseTransactions,TransFerTo.TransferTTo,dbo.ProductsLog,WellsFargo.TransferWFEcheck,dbo.LogCustomerSearch,Infinite.TextMessageInfinite,lunex.ServiceLogLunex,lunex.LogLunex,Infinite.ServiceLogInfinite,dbo.CellularRtrPurchaseTransactions,WellsFargo.TransferWFEcheckLogs,MoneyGram.CommunicationLogs,dbo.LogDbCorp,dbo.LogDataCorp",nvarchar,-1, 
Request,"BillPayment.LogBillPaymentResponse,TransFerTo.LogTransferTo,dbo.PureMinutesTransaction,dbo.PureMinutesResponseLog,dbo.UnitellerRequestLog,dbo.PureMinutesTopUpTransaction,dbo.PureMinutesTopUpResponseLog,dbo.CellularPurchaseTransactions,TransFerTo.TransferTTo,dbo.ProductsLog,WellsFargo.TransferWFEcheck,dbo.LogCustomerSearch,Infinite.TextMessageInfinite,lunex.ServiceLogLunex,lunex.LogLunex,Infinite.ServiceLogInfinite,dbo.CellularRtrPurchaseTransactions,WellsFargo.TransferWFEcheckLogs,MoneyGram.CommunicationLogs,dbo.LogDbCorp,dbo.LogDataCorp",varchar,-1, 
Request,"BillPayment.LogBillPaymentResponse,TransFerTo.LogTransferTo,dbo.PureMinutesTransaction,dbo.PureMinutesResponseLog,dbo.UnitellerRequestLog,dbo.PureMinutesTopUpTransaction,dbo.PureMinutesTopUpResponseLog,dbo.CellularPurchaseTransactions,TransFerTo.TransferTTo,dbo.ProductsLog,WellsFargo.TransferWFEcheck,dbo.LogCustomerSearch,Infinite.TextMessageInfinite,lunex.ServiceLogLunex,lunex.LogLunex,Infinite.ServiceLogInfinite,dbo.CellularRtrPurchaseTransactions,WellsFargo.TransferWFEcheckLogs,MoneyGram.CommunicationLogs,dbo.LogDbCorp,dbo.LogDataCorp",xml,-1, 
RequestApiPassword,"dbo.CellularPurchaseTransactions,dbo.CellularRtrPurchaseTransactions",nvarchar,-1, 
RequestApiUserName,"dbo.CellularPurchaseTransactions,dbo.CellularRtrPurchaseTransactions",nvarchar,-1, 
RequestClerkId,"dbo.CellularPurchaseTransactions,dbo.CellularRtrPurchaseTransactions",nvarchar,-1, 
RequestCustTransId,"dbo.CellularPurchaseTransactions,dbo.CellularRtrPurchaseTransactions",nvarchar,-1, 
RequestDate,"WellsFargo.TransferWFEcheck,WellsFargo.TransferWFEcheckLogs",datetime, , 
RequesterAddress,dbo.AgentAppW9Information,nvarchar,-1, 
RequesterLastName,dbo.AgentAppW9Information,nvarchar,-1, 
RequesterName,dbo.AgentAppW9Information,nvarchar,-1, 
RequesterSecondLastName,dbo.AgentAppW9Information,nvarchar,-1, 
RequestSent,Soporte.TransferUpdateRequest,bit, , 
RequestSku,"dbo.CellularPurchaseTransactions,dbo.CellularRtrPurchaseTransactions",int, , 
RequestTerminalId,"dbo.CellularPurchaseTransactions,dbo.CellularRtrPurchaseTransactions",nvarchar,-1, 
